Deltoid,Bicep,Time
13.0,-3.0,0.903
21.0,-4.0,0.904
11.0,-4.0,0.905
1.0,0.0,0.906
-12.0,1.0,0.907
-22.0,-3.0,0.908
-23.0,-7.0,0.909
-24.0,-7.0,0.91
-22.0,-7.0,0.911
-15.0,-7.0,0.912
9.0,-3.0,0.913
27.0,3.0,0.914
21.0,6.0,0.915
18.0,3.0,0.916
23.0,0.0,0.917
28.0,0.0,0.918
25.0,2.0,0.919
15.0,4.0,0.92
2.0,1.0,0.921
-7.0,-2.0,0.922
-9.0,-1.0,0.923
-1.0,0.0,0.924
5.0,0.0,0.925
5.0,1.0,0.926
2.0,1.0,0.927
-2.0,0.0,0.928
-19.0,0.0,0.929
-40.0,0.0,0.93
-40.0,0.0,0.931
-15.0,-1.0,0.932
7.0,-1.0,0.933
10.0,-1.0,0.934
5.0,-1.0,0.935
14.0,-2.0,0.936
22.0,0.0,0.937
22.0,1.0,0.938
15.0,0.0,0.939
12.0,-4.0,0.94
10.0,-7.0,0.941
3.0,-4.0,0.942
1.0,0.0,0.943
13.0,-2.0,0.944
23.0,-3.0,0.945
17.0,0.0,0.946
7.0,3.0,0.947
4.0,0.0,0.948
5.0,-3.0,0.949
1.0,-4.0,0.95
-1.0,-4.0,0.951
4.0,-6.0,0.952
9.0,-6.0,0.953
4.0,-6.0,0.954
-2.0,-5.0,0.955
-1.0,-6.0,0.956
3.0,-5.0,0.957
0.0,-2.0,0.958
-6.0,0.0,0.959
-8.0,0.0,0.96
-6.0,-4.0,0.961
-5.0,-3.0,0.962
-4.0,-2.0,0.963
3.0,-1.0,0.964
14.0,0.0,0.965
27.0,1.0,0.966
43.0,4.0,0.967
44.0,3.0,0.968
16.0,2.0,0.969
-25.0,0.0,0.97
-45.0,-2.0,0.971
-37.0,-5.0,0.972
-28.0,-6.0,0.973
-33.0,0.0,0.974
-32.0,5.0,0.975
-15.0,4.0,0.976
1.0,2.0,0.977
-1.0,-2.0,0.978
-5.0,-2.0,0.979
-6.0,0.0,0.98
2.0,-2.0,0.981
11.0,0.0,0.982
20.0,3.0,0.983
27.0,4.0,0.984
23.0,4.0,0.985
18.0,5.0,0.986
12.0,6.0,0.987
8.0,3.0,0.988
11.0,-3.0,0.989
14.0,-4.0,0.99
15.0,-3.0,0.991
17.0,-2.0,0.992
21.0,-1.0,0.993
19.0,1.0,0.994
0.0,4.0,0.995
-17.0,2.0,0.996
-29.0,-1.0,0.997
-38.0,-4.0,0.998
-32.0,-3.0,0.999
-23.0,-2.0,1.0
-11.0,-4.0,1.001
1.0,-3.0,1.002
16.0,-2.0,1.003
27.0,-3.0,1.004
32.0,-2.0,1.005
38.0,3.0,1.006
45.0,7.0,1.007
39.0,4.0,1.008
14.0,0.0,1.009
-14.0,0.0,1.01
-22.0,3.0,1.011
-7.0,2.0,1.012
6.0,-2.0,1.013
6.0,-4.0,1.014
2.0,-3.0,1.015
5.0,0.0,1.016
5.0,2.0,1.017
-2.0,0.0,1.018
-4.0,-2.0,1.019
10.0,-3.0,1.02
29.0,-3.0,1.021
40.0,-2.0,1.022
29.0,-2.0,1.023
-1.0,-2.0,1.024
-37.0,0.0,1.025
-60.0,1.0,1.026
-64.0,0.0,1.027
-53.0,-1.0,1.028
-37.0,-1.0,1.029
-15.0,0.0,1.03
7.0,-1.0,1.031
15.0,-4.0,1.032
8.0,-4.0,1.033
7.0,-3.0,1.034
20.0,-4.0,1.035
33.0,-5.0,1.036
31.0,-3.0,1.037
18.0,0.0,1.038
11.0,2.0,1.039
16.0,0.0,1.04
19.0,-3.0,1.041
18.0,1.0,1.042
17.0,2.0,1.043
17.0,0.0,1.044
12.0,-1.0,1.045
4.0,4.0,1.046
2.0,8.0,1.047
6.0,4.0,1.048
6.0,-2.0,1.049
0.0,-3.0,1.05
-4.0,-4.0,1.051
-4.0,-5.0,1.052
-3.0,-7.0,1.053
-2.0,-2.0,1.054
-1.0,4.0,1.055
1.0,4.0,1.056
1.0,2.0,1.057
-1.0,0.0,1.058
-3.0,0.0,1.059
-6.0,0.0,1.06
-9.0,-6.0,1.061
-10.0,-9.0,1.062
-3.0,-7.0,1.063
2.0,-2.0,1.064
2.0,2.0,1.065
2.0,4.0,1.066
2.0,1.0,1.067
2.0,-2.0,1.068
3.0,-2.0,1.069
5.0,2.0,1.07
5.0,5.0,1.071
5.0,1.0,1.072
2.0,-1.0,1.073
0.0,0.0,1.074
1.0,1.0,1.075
1.0,-1.0,1.076
0.0,-3.0,1.077
-4.0,-2.0,1.078
-7.0,2.0,1.079
-6.0,5.0,1.08
-5.0,1.0,1.081
-7.0,-3.0,1.082
