Deltoid,Bicep,Time,Bandpass_Filtered_Deltoid,Bandpass_Filtered_Bicep,RMS_Deltoid,RMS_Bicep
-4.0,-373.0,48.225,,,,
4.0,-764.0,48.226000000000006,,,,
0.0,-936.0,48.227,,,,
-6.0,-645.0,48.228,,,,
-5.0,-2.0,48.229,,,,
9.0,594.0,48.23,,,,
25.0,838.0,48.231,,,,
35.0,749.0,48.232,,,,
40.0,555.0,48.233000000000004,,,,
39.0,401.0,48.233999999999995,,,,
37.0,340.0,48.235,,,,
37.0,347.0,48.236000000000004,,,,
41.0,360.0,48.236999999999995,,,,
42.0,315.0,48.238,,,,
28.0,174.0,48.239,,,,
13.0,-31.0,48.24,,,,
-8.0,-195.0,48.24100000000001,,,,
-19.0,-217.0,48.242,,,,
-1.0,-106.0,48.243,,,,
16.0,5.0,48.244,,,,
28.0,-5.0,48.245,,,,
37.0,-134.0,48.246,,,,
37.0,-257.0,48.247,,,,
40.0,-268.0,48.248000000000005,,,,
54.0,-169.0,48.248999999999995,,,,
55.0,-68.0,48.25,,,,
11.0,-83.0,48.251000000000005,,,,
-25.0,-225.0,48.251999999999995,,,,
-33.0,-347.0,48.253,,,,
-32.0,-305.0,48.254,,,,
-1.0,-109.0,48.255,,,,
26.0,55.0,48.256,,,,
42.0,60.0,48.257,,,,
44.0,-7.0,48.258,,,,
38.0,-26.0,48.25899999999999,,,,
25.0,-9.0,48.26,,,,
-5.0,-6.0,48.261,,,,
-47.0,32.0,48.262,,,,
-79.0,156.0,48.263000000000005,,,,
-73.0,269.0,48.263999999999996,,,,
-27.0,251.0,48.265,,,,
26.0,157.0,48.266000000000005,,,,
48.0,117.0,48.266999999999996,,,,
27.0,96.0,48.268,,,,
-21.0,-42.0,48.269,,,,
-59.0,-257.0,48.27,,,,
-73.0,-328.0,48.271,,,,
-79.0,-156.0,48.272,,,,
-101.0,81.0,48.273,,,,
-115.0,200.0,48.273999999999994,,,,
-81.0,153.0,48.275,,,,
-40.0,34.0,48.276,,,,
20.0,-77.0,48.277,,,,
55.0,-148.0,48.278,,,,
12.0,-154.0,48.278999999999996,,,,
-13.0,-78.0,48.28,,,,
16.0,45.0,48.281000000000006,,,,
42.0,131.0,48.282,,,,
55.0,126.0,48.283,,,,
55.0,69.0,48.284,,,,
12.0,27.0,48.285,,,,
-27.0,-17.0,48.286,,,,
-52.0,-133.0,48.287,,,,
-57.0,-278.0,48.288000000000004,,,,
2.0,-279.0,48.288999999999994,,,,
45.0,-77.0,48.29,,,,
38.0,143.0,48.291000000000004,,,,
31.0,169.0,48.292,,,,
27.0,48.0,48.293,,,,
32.0,-16.0,48.294,,,,
60.0,96.0,48.295,,,,
63.0,282.0,48.29600000000001,,,,
57.0,351.0,48.297,,,,
60.0,254.0,48.298,,,,
60.0,96.0,48.299,,,,
46.0,4.0,48.3,,,,
22.0,1.0,48.301,,,,
-7.0,-8.0,48.302,,,,
-37.0,-95.0,48.303000000000004,,,,
-46.0,-198.0,48.303999999999995,,,,
-17.0,-201.0,48.305,,,,
23.0,-84.0,48.306000000000004,,,,
35.0,58.0,48.306999999999995,,,,
16.0,156.0,48.308,,,,
0.0,207.0,48.309,,,,
5.0,198.0,48.31,,,,
10.0,107.0,48.31100000000001,,,,
-2.0,-29.0,48.312,,,,
-11.0,-113.0,48.313,,,,
-6.0,-113.0,48.31399999999999,,,,
9.0,-80.0,48.315,,,,
13.0,-86.0,48.316,,,,
5.0,-132.0,48.317,,,,
0.0,-158.0,48.318000000000005,,,,
-1.0,-144.0,48.318999999999996,,,,
-5.0,-111.0,48.32,,,,
-7.0,-87.0,48.321000000000005,,,,
-4.0,-74.0,48.321999999999996,,,,
-1.0,-71.0,48.323,,,,
-12.0,-85.0,48.324,,,,
-31.0,-124.0,48.325,,,,
-45.0,-181.0,48.326,,,,
-41.0,-214.0,48.327,,,,
-25.0,-162.0,48.328,,,,
-9.0,-18.0,48.32899999999999,,,,
5.0,135.0,48.33,,,,
15.0,205.0,48.331,,,,
21.0,174.0,48.332,,,,
27.0,82.0,48.333,,,,
35.0,-47.0,48.333999999999996,,,,
40.0,-131.0,48.335,,,,
34.0,-81.0,48.336000000000006,,,,
18.0,55.0,48.336999999999996,,,,
3.0,109.0,48.338,,,,
4.0,25.0,48.339,,,,
15.0,-35.0,48.34,,,,
9.0,45.0,48.341,,,,
-17.0,130.0,48.342,,,,
-29.0,63.0,48.343,,,,
-1.0,-60.0,48.343999999999994,,,,
40.0,-68.0,48.345,,,,
45.0,-2.0,48.346000000000004,,,,
11.0,4.0,48.347,,,,
-30.0,0.0,48.348,,,,
-63.0,124.0,48.349,,,,
-97.0,315.0,48.35,,,,
-108.0,373.0,48.351000000000006,,,,
-61.0,259.0,48.352,,,,
21.0,110.0,48.353,,,,
78.0,-60.0,48.354,,,,
76.0,-314.0,48.355,,,,
39.0,-587.0,48.356,,,,
5.0,-614.0,48.357,,,,
-20.0,-248.0,48.358000000000004,,,,
-35.0,288.0,48.358999999999995,,,,
-33.0,618.0,48.36,,,,
-25.0,601.0,48.361000000000004,,,,
-30.0,386.0,48.361999999999995,,,,
-23.0,189.0,48.363,,,,
30.0,100.0,48.364,,,,
102.0,83.0,48.365,,,,
114.0,54.0,48.36600000000001,,,,
52.0,-24.0,48.367,,,,
-24.0,-96.0,48.368,,,,
-47.0,-65.0,48.369,,,,
-17.0,54.0,48.37,,,,
26.0,145.0,48.371,,,,
39.0,135.0,48.372,,,,
14.0,75.0,48.373000000000005,,,,
-34.0,15.0,48.373999999999995,,,,
-56.0,-50.0,48.375,,,,
-47.0,-129.0,48.376000000000005,,,,
-43.0,-184.0,48.376999999999995,,,,
-62.0,-189.0,48.378,,,,
-70.0,-185.0,48.379,,,,
-44.0,-192.0,48.38,,,,
-8.0,-172.0,48.381,,,,
0.0,-115.0,48.382,,,,
-9.0,-86.0,48.383,,,,
-3.0,-113.0,48.38399999999999,,,,
20.0,-136.0,48.385,,,,
35.0,-111.0,48.386,,,,
37.0,-77.0,48.387,,,,
37.0,-85.0,48.388000000000005,,,,
51.0,-117.0,48.388999999999996,,,,
80.0,-153.0,48.39,,,,
113.0,-198.0,48.391000000000005,,,,
124.0,-229.0,48.391999999999996,,,,
100.0,-173.0,48.393,,,,
50.0,-13.0,48.394,,,,
14.0,144.0,48.395,,,,
1.0,190.0,48.396,,,,
-9.0,135.0,48.397,,,,
-33.0,66.0,48.398,,,,
-49.0,13.0,48.398999999999994,,,,
-42.0,-1.0,48.4,,,,
-32.0,56.0,48.401,,,,
-44.0,148.0,48.402,,,,
-74.0,151.0,48.403,,,,
-88.0,32.0,48.403999999999996,,,,
-59.0,-89.0,48.405,,,,
6.0,-95.0,48.406000000000006,,,,
68.0,-16.0,48.407,,,,
81.0,66.0,48.408,,,,
54.0,120.0,48.409,,,,
29.0,102.0,48.41,,,,
28.0,-35.0,48.411,,,,
31.0,-212.0,48.412,,,,
19.0,-255.0,48.413000000000004,,,,
-2.0,-91.0,48.413999999999994,,,,
-7.0,166.0,48.415,,,,
1.0,371.0,48.416000000000004,,,,
9.0,459.0,48.417,,,,
14.0,418.0,48.418,,,,
29.0,246.0,48.419,,,,
50.0,19.0,48.42,,,,
53.0,-158.0,48.42100000000001,,,,
27.0,-276.0,48.422,,,,
-9.0,-372.0,48.423,,,,
-47.0,-415.0,48.424,,,,
-93.0,-352.0,48.425,,,,
-138.0,-215.0,48.426,,,,
-161.0,-55.0,48.427,,,,
-150.0,127.0,48.428000000000004,,,,
-111.0,278.0,48.428999999999995,,,,
-41.0,287.0,48.43,,,,
65.0,191.0,48.431000000000004,,,,
167.0,194.0,48.431999999999995,,,,
206.0,346.0,48.433,,,,
165.0,462.0,48.434,,,,
90.0,373.0,48.435,,,,
24.0,192.0,48.43600000000001,,,,
-34.0,95.0,48.437,,,,
-97.0,54.0,48.438,,,,
-141.0,-34.0,48.43899999999999,,,,
-135.0,-122.0,48.44,,,,
-86.0,-130.0,48.441,,,,
-22.0,-120.0,48.442,,,,
46.0,-175.0,48.443000000000005,,,,
109.0,-253.0,48.443999999999996,,,,
144.0,-295.0,48.445,,,,
129.0,-321.0,48.446000000000005,,,,
73.0,-327.0,48.446999999999996,,,,
14.0,-237.0,48.448,,,,
-24.0,-47.0,48.449,,,,
-47.0,120.0,48.45,,,,
-71.0,166.0,48.451,,,,
-89.0,107.0,48.452,,,,
-80.0,7.0,48.453,,,,
-42.0,-98.0,48.45399999999999,,,,
-3.0,-146.0,48.455,,,,
10.0,-107.0,48.456,,,,
2.0,-40.0,48.457,,,,
5.0,-3.0,48.458,,,,
26.0,3.0,48.458999999999996,,,,
47.0,-4.0,48.46,,,,
50.0,-35.0,48.461000000000006,,,,
40.0,-51.0,48.461999999999996,,,,
36.0,15.0,48.463,,,,
43.0,135.0,48.464,,,,
48.0,177.0,48.465,,,,
43.0,114.0,48.466,,,,
27.0,47.0,48.467,,,,
10.0,30.0,48.468,,,,
-4.0,5.0,48.468999999999994,,,,
-17.0,-33.0,48.47,,,,
-23.0,-23.0,48.471000000000004,,,,
-19.0,31.0,48.472,,,,
-6.0,41.0,48.473,,,,
3.0,-2.0,48.474,,,,
0.0,-16.0,48.475,,,,
-12.0,17.0,48.476000000000006,,,,
-22.0,11.0,48.477,,,,
-22.0,-58.0,48.478,,,,
-4.0,-130.0,48.479,,,,
38.0,-165.0,48.48,,,,
91.0,-161.0,48.481,,,,
128.0,-85.0,48.482,,,,
128.0,63.0,48.483000000000004,,,,
106.0,180.0,48.483999999999995,,,,
90.0,186.0,48.485,,,,
70.0,135.0,48.486000000000004,,,,
5.0,102.0,48.486999999999995,,,,
-111.0,65.0,48.488,,,,
-232.0,-2.0,48.489,,,,
-281.0,-50.0,48.49,,,,
-233.0,-54.0,48.49100000000001,,,,
-130.0,-93.0,48.492,,,,
-29.0,-177.0,48.493,,,,
39.0,-184.0,48.494,,,,
52.0,-35.0,48.495,,,,
0.0,146.0,48.496,,,,
-83.0,197.0,48.497,,,,
-135.0,150.0,48.498000000000005,,,,
-119.0,115.0,48.498999999999995,,,,
-60.0,93.0,48.5,,,,
-4.0,35.0,48.501000000000005,,,,
28.0,-22.0,48.501999999999995,,,,
49.0,-22.0,48.503,,,,
72.0,-16.0,48.504,,,,
97.0,-75.0,48.505,,,,
119.0,-156.0,48.506,,,,
120.0,-164.0,48.507,,,,
106.0,-85.0,48.508,,,,
113.0,14.0,48.50899999999999,,,,
160.0,80.0,48.51,,,,
188.0,100.0,48.511,,,,
119.0,78.0,48.512,,,,
-20.0,34.0,48.513000000000005,,,,
-159.0,-17.0,48.513999999999996,,,,
-219.0,-47.0,48.515,,,,
-207.0,-35.0,48.516000000000005,,,,
-156.0,13.0,48.516999999999996,,,,
-86.0,64.0,48.518,,,,
-14.0,59.0,48.519,,,,
48.0,6.0,48.52,,,,
113.0,-25.0,48.521,,,,
175.0,-6.0,48.522,,,,
190.0,3.0,48.523,,,,
129.0,-55.0,48.523999999999994,,,,
45.0,-172.0,48.525,,,,
21.0,-294.0,48.526,,,,
53.0,-340.0,48.527,,,,
63.0,-229.0,48.528,,,,
20.0,32.0,48.528999999999996,,,,
-29.0,284.0,48.53,,,,
-37.0,362.0,48.531000000000006,,,,
-21.0,288.0,48.532,,,,
-11.0,208.0,48.533,,,,
-7.0,154.0,48.534,,,,
-1.0,89.0,48.535,,,,
-2.0,22.0,48.536,,,,
-14.0,6.0,48.537,,,,
-17.0,9.0,48.538000000000004,,,,
-4.0,-64.0,48.538999999999994,,,,
14.0,-172.0,48.54,,,,
19.0,-156.0,48.541000000000004,,,,
12.0,-1.0,48.542,,,,
-2.0,113.0,48.543,,,,
-13.0,70.0,48.544,,,,
-2.0,-41.0,48.545,,,,
40.0,-75.0,48.54600000000001,,,,
76.0,-25.0,48.547,,,,
55.0,10.0,48.548,,,,
-25.0,-22.0,48.549,,,,
-112.0,-96.0,48.55,,,,
-150.0,-149.0,48.551,,,,
-132.0,-133.0,48.552,,,,
-86.0,-44.0,48.553000000000004,,,,
-50.0,77.0,48.553999999999995,,,,
-43.0,149.0,48.555,,,,
-51.0,132.0,48.556000000000004,,,,
-44.0,64.0,48.556999999999995,,,,
-21.0,14.0,48.558,,,,
-21.0,12.0,48.559,,,,
-53.0,50.0,48.56,,,,
-89.0,87.0,48.56100000000001,,,,
-89.0,70.0,48.562,,,,
-52.0,-13.0,48.563,,,,
-5.0,-108.0,48.56399999999999,,,,
40.0,-145.0,48.565,,,,
84.0,-119.0,48.566,,,,
110.0,-73.0,48.567,,,,
108.0,-35.0,48.568000000000005,,,,
79.0,1.0,48.568999999999996,,,,
52.0,29.0,48.57,,,,
46.0,33.0,48.571000000000005,,,,
59.0,18.0,48.571999999999996,,,,
76.0,8.0,48.573,,,,
84.0,-7.0,48.574,,,,
85.0,-58.0,48.575,,,,
94.0,-153.0,48.576,,,,
115.0,-236.0,48.577,,,,
116.0,-224.0,48.578,,,,
71.0,-115.0,48.57899999999999,,,,
2.0,16.0,48.58,,,,
-46.0,107.0,48.581,,,,
-71.0,152.0,48.582,,,,
-113.0,159.0,48.583,,,,
-166.0,124.0,48.583999999999996,,,,
-159.0,85.0,48.585,,,,
-54.0,118.0,48.586000000000006,,,,
73.0,217.0,48.586999999999996,,,,
126.0,265.0,48.588,,,,
104.0,183.0,48.589,,,,
85.0,49.0,48.59,,,,
93.0,-19.0,48.591,,,,
70.0,-21.0,48.592,,,,
-3.0,-23.0,48.593,,,,
-92.0,-44.0,48.593999999999994,,,,
-135.0,-56.0,48.595,,,,
-132.0,-47.0,48.596000000000004,,,,
-115.0,-53.0,48.597,,,,
-97.0,-69.0,48.598,,,,
-50.0,-63.0,48.599,,,,
40.0,-36.0,48.6,,,,
123.0,-18.0,48.601000000000006,,,,
113.0,-17.0,48.602,,,,
-8.0,-17.0,48.603,,,,
-145.0,-23.0,48.604,,,,
-183.0,-42.0,48.605,,,,
-128.0,-55.0,48.606,,,,
-83.0,-44.0,48.607,,,,
-103.0,-27.0,48.608000000000004,,,,
-125.0,-28.0,48.608999999999995,,,,
-81.0,-38.0,48.61,,,,
16.0,-32.0,48.611000000000004,,,,
112.0,-19.0,48.611999999999995,,,,
179.0,-13.0,48.613,,,,
214.0,-9.0,48.614,,,,
203.0,0.0,48.615,,,,
134.0,0.0,48.61600000000001,,,,
51.0,-5.0,48.617,,,,
7.0,35.0,48.618,,,,
13.0,122.0,48.619,,,,
33.0,174.0,48.62,,,,
42.0,88.0,48.621,,,,
40.0,-101.0,48.622,,,,
33.0,-238.0,48.623000000000005,,,,
12.0,-223.0,48.623999999999995,,,,
-24.0,-106.0,48.625,,,,
-54.0,-7.0,48.626000000000005,,,,
-50.0,34.0,48.626999999999995,,,,
-12.0,44.0,48.628,,,,
35.0,45.0,48.629,,,,
64.0,51.0,48.63,,,,
63.0,88.0,48.631,,,,
40.0,138.0,48.632,,,,
15.0,134.0,48.633,,,,
0.0,36.0,48.63399999999999,,,,
-11.0,-75.0,48.635,,,,
-48.0,-98.0,48.636,,,,
-96.0,-48.0,48.637,,,,
-107.0,-12.0,48.638000000000005,,,,
-60.0,-16.0,48.638999999999996,,,,
-2.0,-18.0,48.64,,,,
18.0,0.0,48.641000000000005,,,,
17.0,17.0,48.641999999999996,,,,
29.0,23.0,48.643,,,,
44.0,27.0,48.644,,,,
48.0,17.0,48.645,,,,
64.0,-17.0,48.646,,,,
106.0,-51.0,48.647,,,,
127.0,-49.0,48.648,,,,
83.0,-14.0,48.648999999999994,,,,
-3.0,40.0,48.65,,,,
-84.0,106.0,48.651,,,,
-150.0,141.0,48.652,,,,
-195.0,102.0,48.653,,,,
-192.0,9.0,48.653999999999996,,,,
-117.0,-44.0,48.655,,,,
-19.0,-70.0,48.656000000000006,,,,
30.0,-8.0,48.657,,,,
21.0,41.0,48.658,,,,
-5.0,53.0,48.659,,,,
-15.0,41.0,48.66,,,,
-13.0,-46.0,48.661,,,,
-9.0,-114.0,48.662,,,,
0.0,-125.0,48.663000000000004,,,,
31.0,-119.0,48.663999999999994,,,,
87.0,-61.0,48.665,,,,
145.0,-14.0,48.666000000000004,,,,
150.0,1.0,48.667,,,,
73.0,14.0,48.668,,,,
-45.0,18.0,48.669,,,,
-130.0,48.0,48.67,,,,
-144.0,156.0,48.67100000000001,,,,
-111.0,219.0,48.672,,,,
-65.0,148.0,48.673,,,,
-22.0,39.0,48.674,,,,
8.0,-150.0,48.675,,,,
20.0,-186.0,48.676,,,,
37.0,-87.0,48.677,,,,
61.0,33.0,48.678000000000004,,,,
62.0,93.0,48.678999999999995,,,,
34.0,77.0,48.68,,,,
16.0,8.0,48.681000000000004,,,,
42.0,-75.0,48.681999999999995,,,,
94.0,-125.0,48.683,,,,
137.0,-124.0,48.684,,,,
163.0,-80.0,48.685,,,,
168.0,-17.0,48.68600000000001,,,,
132.0,37.0,48.687,,,,
50.0,43.0,48.688,,,,
-42.0,2.0,48.68899999999999,,,,
-107.0,-34.0,48.69,,,,
-137.0,-36.0,48.691,,,,
-135.0,-25.0,48.692,,,,
-107.0,-30.0,48.693000000000005,,,,
-54.0,-34.0,48.693999999999996,,,,
13.0,-9.0,48.695,,,,
66.0,28.0,48.696000000000005,,,,
58.0,49.0,48.696999999999996,,,,
-21.0,60.0,48.698,,,,
-106.0,72.0,48.699,,,,
-106.0,68.0,48.7,,,,
-36.0,45.0,48.701,,,,
5.0,23.0,48.702,,,,
-13.0,19.0,48.703,,,,
-20.0,14.0,48.70399999999999,,,,
25.0,0.0,48.705,,,,
72.0,-4.0,48.706,,,,
83.0,2.0,48.707,,,,
104.0,7.0,48.708,,,,
170.0,4.0,48.708999999999996,,,,
244.0,4.0,48.71,,,,
255.0,5.0,48.711000000000006,,,,
169.0,-3.0,48.711999999999996,,,,
3.0,-4.0,48.713,,,,
-211.0,21.0,48.714,,,,
-367.0,63.0,48.715,,,,
-383.0,81.0,48.716,,,,
-308.0,42.0,48.717,,,,
-256.0,-22.0,48.718,,,,
-248.0,-68.0,48.718999999999994,,,,
-209.0,-79.0,48.72,,,,
-111.0,-83.0,48.721000000000004,,,,
-24.0,-102.0,48.722,,,,
6.0,-108.0,48.723,,,,
48.0,-69.0,48.724,,,,
178.0,0.0,48.725,,,,
380.0,51.0,48.726000000000006,,,,
567.0,75.0,48.727,,,,
658.0,116.0,48.728,,,,
596.0,176.0,48.729,,,,
344.0,179.0,48.73,,,,
-18.0,73.0,48.731,,,,
-291.0,-85.0,48.732,,,,
-340.0,-187.0,48.733000000000004,,,,
-238.0,-206.0,48.733999999999995,,,,
-161.0,-171.0,48.735,,,,
-177.0,-109.0,48.736000000000004,,,,
-189.0,-30.0,48.736999999999995,,,,
-133.0,42.0,48.738,,,,
-86.0,65.0,48.739,,,,
-130.0,58.0,48.74,,,,
-215.0,72.0,48.74100000000001,,,,
-242.0,98.0,48.742,,,,
-196.0,79.0,48.743,,,,
-131.0,0.0,48.744,,,,
-69.0,-84.0,48.745,,,,
7.0,-122.0,48.746,,,,
96.0,-119.0,48.747,,,,
152.0,-91.0,48.748000000000005,,,,
145.0,-42.0,48.748999999999995,,,,
88.0,2.0,48.75,,,,
23.0,16.0,48.751000000000005,,,,
-6.0,13.0,48.751999999999995,,,,
19.0,36.0,48.753,,,,
95.0,81.0,48.754,,,,
205.0,117.0,48.755,,,,
323.0,117.0,48.756,,,,
402.0,90.0,48.757,,,,
388.0,61.0,48.758,,,,
270.0,34.0,48.75899999999999,,,,
96.0,9.0,48.76,,,,
-64.0,-9.0,48.761,,,,
-152.0,-22.0,48.762,,,,
-135.0,-16.0,48.763000000000005,,,,
-44.0,49.0,48.763999999999996,,,,
20.0,185.0,48.765,,,,
-19.0,323.0,48.766000000000005,,,,
-126.0,347.0,48.766999999999996,,,,
-212.0,223.0,48.768,,,,
-257.0,29.0,48.769,,,,
-290.0,-133.0,48.77,,,,
-284.0,-249.0,48.771,,,,
-190.0,-359.0,48.772,,,,
-51.0,-440.0,48.773,,,,
46.0,-429.0,48.773999999999994,,,,
50.0,-306.0,48.775,,,,
7.0,-182.0,48.776,,,,
-1.0,-147.0,48.777,,,,
59.0,-126.0,48.778,,,,
184.0,-13.0,48.778999999999996,,,,
324.0,138.0,48.78,,,,
386.0,167.0,48.781000000000006,,,,
302.0,46.0,48.782,,,,
98.0,-82.0,48.783,,,,
-131.0,-101.0,48.784,,,,
-279.0,-37.0,48.785,,,,
-290.0,42.0,48.786,,,,
-213.0,122.0,48.787,,,,
-153.0,195.0,48.788000000000004,,,,
-159.0,229.0,48.788999999999994,,,,
-165.0,223.0,48.79,,,,
-95.0,206.0,48.791000000000004,,,,
24.0,182.0,48.792,,,,
102.0,119.0,48.793,,,,
116.0,3.0,48.794,,,,
95.0,-89.0,48.795,,,,
60.0,-91.0,48.79600000000001,,,,
1.0,-35.0,48.797,,,,
-76.0,-6.0,48.798,,,,
-142.0,-49.0,48.799,,,,
-181.0,-115.0,48.8,,,,
-187.0,-126.0,48.801,,,,
-157.0,-89.0,48.802,,,,
-83.0,-73.0,48.803000000000004,,,,
39.0,-98.0,48.803999999999995,,,,
216.0,-103.0,48.805,,,,
418.0,-51.0,48.806000000000004,,,,
558.0,2.0,48.806999999999995,,,,
554.0,9.0,48.808,,,,
416.0,7.0,48.809,,,,
223.0,42.0,48.81,,,,
33.0,85.0,48.81100000000001,,,,
-133.0,89.0,48.812,,,,
-219.0,80.0,48.813,,,,
-201.0,94.0,48.81399999999999,,,,
-125.0,116.0,48.815,,,,
-82.0,95.0,48.816,,,,
-90.0,45.0,48.817,,,,
-88.0,24.0,48.818000000000005,,,,
-41.0,35.0,48.818999999999996,,,,
41.0,39.0,48.82,,,,
168.0,19.0,48.821000000000005,,,,
329.0,-2.0,48.821999999999996,,,,
398.0,-6.0,48.823,,,,
226.0,-9.0,48.824,,,,
-142.0,-19.0,48.825,,,,
-461.0,-31.0,48.826,,,,
-554.0,-32.0,48.827,,,,
-500.0,-27.0,48.828,,,,
-458.0,-25.0,48.82899999999999,,,,
-423.0,-23.0,48.83,,,,
-275.0,-13.0,48.831,,,,
-25.0,9.0,48.832,,,,
162.0,36.0,48.833,,,,
204.0,52.0,48.833999999999996,,,,
162.0,62.0,48.835,,,,
128.0,69.0,48.836000000000006,,,,
101.0,65.0,48.836999999999996,,,,
51.0,41.0,48.838,,,,
22.0,4.0,48.839,,,,
67.0,-24.0,48.84,,,,
139.0,-44.0,48.841,,,,
166.0,-73.0,48.842,,,,
173.0,-102.0,48.843,,,,
227.0,-100.0,48.843999999999994,,,,
294.0,-67.0,48.845,,,,
277.0,-49.0,48.846000000000004,,,,
168.0,-59.0,48.847,,,,
57.0,-66.0,48.848,,,,
8.0,-36.0,48.849,,,,
-10.0,43.0,48.85,,,,
-55.0,187.0,48.851000000000006,,,,
-122.0,386.0,48.852,,,,
-170.0,544.0,48.853,,,,
-181.0,535.0,48.854,,,,
-172.0,292.0,48.855,,,,
-175.0,-107.0,48.856,,,,
-192.0,-502.0,48.857,,,,
-177.0,-756.0,48.858000000000004,,,,
-102.0,-802.0,48.858999999999995,,,,
-22.0,-645.0,48.86,,,,
-21.0,-357.0,48.861000000000004,,,,
-66.0,-60.0,48.861999999999995,,,,
-32.0,144.0,48.863,,,,
119.0,217.0,48.864,,,,
263.0,178.0,48.865,,,,
265.0,92.0,48.86600000000001,,,,
157.0,49.0,48.867,,,,
62.0,103.0,48.868,,,,
40.0,208.0,48.869,,,,
53.0,245.0,48.87,,,,
64.0,168.0,48.871,,,,
79.0,71.0,48.872,,,,
96.0,48.0,48.873000000000005,,,,
73.0,51.0,48.873999999999995,,,,
-21.0,-35.0,48.875,,,,
-149.0,-211.0,48.876000000000005,,,,
-206.0,-315.0,48.876999999999995,,,,
-148.0,-251.0,48.878,,,,
-50.0,-120.0,48.879,,,,
-23.0,-48.0,48.88,,,,
-39.0,-5.0,48.881,,,,
5.0,97.0,48.882,,,,
89.0,234.0,48.883,,,,
65.0,313.0,48.88399999999999,,,,
-97.0,306.0,48.885,,,,
-245.0,225.0,48.886,,,,
-259.0,89.0,48.887,,,,
-210.0,-67.0,48.888000000000005,,,,
-194.0,-170.0,48.888999999999996,,,,
-178.0,-177.0,48.89,,,,
-88.0,-104.0,48.891000000000005,,,,
34.0,2.0,48.891999999999996,,,,
108.0,83.0,48.893,,,,
131.0,102.0,48.894,,,,
158.0,78.0,48.895,,,,
209.0,69.0,48.896,,,,
258.0,53.0,48.897,,,,
252.0,-44.0,48.898,,,,
164.0,-206.0,48.898999999999994,,,,
50.0,-286.0,48.9,,,,
-2.0,-216.0,48.901,,,,
25.0,-96.0,48.902,,,,
45.0,-17.0,48.903,,,,
4.0,50.0,48.903999999999996,,,,
-49.0,120.0,48.905,,,,
-53.0,133.0,48.906000000000006,,,,
-18.0,77.0,48.907,,,,
30.0,35.0,48.908,,,,
77.0,41.0,48.909,,,,
92.0,37.0,48.91,,,,
60.0,6.0,48.911,,,,
45.0,4.0,48.912,,,,
98.0,38.0,48.913000000000004,,,,
158.0,53.0,48.913999999999994,,,,
99.0,42.0,48.915,,,,
-67.0,49.0,48.916000000000004,,,,
-204.0,73.0,48.917,,,,
-237.0,64.0,48.918,,,,
-217.0,25.0,48.919,,,,
-172.0,6.0,48.92,,,,
-96.0,21.0,48.92100000000001,,,,
-25.0,23.0,48.922,,,,
-21.0,-1.0,48.923,,,,
-39.0,-19.0,48.924,,,,
4.0,-23.0,48.925,,,,
76.0,-27.0,48.926,,,,
72.0,-32.0,48.927,,,,
-15.0,-21.0,48.928000000000004,,,,
-77.0,1.0,48.928999999999995,,,,
-53.0,24.0,48.93,,,,
14.0,48.0,48.931000000000004,,,,
70.0,56.0,48.931999999999995,,,,
89.0,23.0,48.933,,,,
48.0,-55.0,48.934,,,,
-33.0,-119.0,48.935,,,,
-70.0,-121.0,48.93600000000001,,,,
-3.0,-75.0,48.937,,,,
101.0,-21.0,48.938,,,,
147.0,10.0,48.93899999999999,,,,
127.0,6.0,48.94,,,,
88.0,-23.0,48.941,,,,
16.0,-43.0,48.942,,,,
-99.0,-12.0,48.943000000000005,,,,
-167.0,61.0,48.943999999999996,,,,
-102.0,119.0,48.945,,,,
26.0,130.0,48.946000000000005,,,,
64.0,112.0,48.946999999999996,,,,
4.0,98.0,48.948,,,,
-25.0,98.0,48.949,,,,
19.0,114.0,48.95,,,,
30.0,149.0,48.951,,,,
-56.0,193.0,48.952,,,,
-137.0,204.0,48.953,,,,
-108.0,126.0,48.95399999999999,,,,
-1.0,-51.0,48.955,,,,
55.0,-267.0,48.956,,,,
37.0,-417.0,48.957,,,,
41.0,-463.0,48.958,,,,
106.0,-443.0,48.958999999999996,,,,
134.0,-364.0,48.96,,,,
60.0,-195.0,48.961000000000006,,,,
-15.0,8.0,48.961999999999996,,,,
29.0,78.0,48.963,,,,
123.0,-52.0,48.964,,,,
111.0,-205.0,48.965,,,,
-6.0,-185.0,48.966,,,,
-75.0,-31.0,48.967,,,,
-48.0,96.0,48.968,,,,
-31.0,173.0,48.968999999999994,,,,
-75.0,269.0,48.97,,,,
-101.0,359.0,48.971000000000004,,,,
-53.0,347.0,48.972,,,,
16.0,240.0,48.973,,,,
58.0,94.0,48.974,,,,
90.0,-54.0,48.975,,,,
131.0,-202.0,48.976000000000006,,,,
147.0,-311.0,48.977,,,,
112.0,-322.0,48.978,,,,
51.0,-237.0,48.979,,,,
-22.0,-91.0,48.98,,,,
-106.0,71.0,48.981,,,,
-164.0,177.0,48.982,,,,
-142.0,167.0,48.983000000000004,,,,
-49.0,100.0,48.983999999999995,,,,
35.0,105.0,48.985,,,,
67.0,204.0,48.986000000000004,,,,
62.0,310.0,48.986999999999995,,,,
31.0,356.0,48.988,,,,
-31.0,356.0,48.989,,,,
-91.0,309.0,48.99,,,,
